season,weather,temp,humidity,windspeed,casual,count,day,month,year,weekday,am_or_pm,holidays,lag1,lag2,lag3,rolling_3,rolling_6,is_peak,weekend_bad_weather
1,4,21.655863666582064,128.82243786593205,29.28233855902905,46,175.42970803679296,25,2,2012,0,0,0,225.56305756784369,278.86575737867287,197.3516724269333,226.61950766110357,174.1290858402727,0,0
3,2,6.1527174168732826,71.7477601751938,26.809537887755017,38,171.12243575202285,25,2,2012,0,0,0,175.42970803679296,225.56305756784369,278.86575737867287,190.7050671188869,184.9374519837272,0,0
3,4,25.081316285698,134.71082680913105,20.163789941233603,16,126.95555370489812,25,2,2012,0,0,0,171.12243575202285,175.42970803679296,225.56305756784369,157.8358991645717,195.8813641445273,1,0
3,2,10.92012631382006,98.52622419940094,13.999627915667093,41,110.71456317180144,25,2,2012,0,0,0,126.95555370489812,171.12243575202285,175.42970803679296,136.26418420957455,181.44184593533865,1,0
4,1,25.29742624966392,84.12692037199375,27.356675425717384,29,142.40148895238167,25,2,2012,0,0,0,216.8380345807602,319.9608047319014,110.71456317180144,226.4001094216815,181.3321468156276,0,0
3,4,6.177718058930992,63.86111853572338,20.428800429614896,44,219.71516057968657,25,2,2012,0,1,0,175.76263385252383,179.62557183100483,270.0703136927664,191.7011220877388,204.90034317098687,0,0
2,1,28.19349338809453,125.03990736329604,21.04165182777252,38,126.22295970718636,25,2,2012,0,1,0,279.7972746299852,261.0918327276076,225.9016705429425,222.37068902159345,214.74858867332205,1,0
1,3,17.44886580526163,89.7554704185347,23.2512996333247,6,240.7674098489906,25,2,2012,0,1,0,126.22295970718636,279.7972746299852,261.0918327276076,215.59588139538775,225.58271800606653,0,0
1,4,24.659184517243425,114.98367382936657,20.6352928415502,30,240.9232223167503,26,2,2012,0,0,0,212.52026334908692,138.58289524203656,200.45363650440385,197.34212696929163,201.9657097309221,0,0
1,2,7.825911596436349,96.87293734129808,26.050142017179503,21,165.93727142887576,26,2,2012,0,0,0,187.07237398115743,271.60083113179684,240.9232223167503,208.2034921806104,202.77280957495063,0,0
2,4,15.37704661170746,82.99096722583039,16.384048111390236,49,246.10164944136625,26,2,2012,0,0,0,161.57950914366012,158.80098364941435,157.27781519333104,188.82738074481392,195.59502750258693,0,0
2,1,4.959614583580177,72.53938292045956,26.236375880261544,27,226.1666704102253,26,2,2012,0,1,0,239.9038364204408,268.50276917807787,246.10164944136625,244.85775866958167,216.84256970719744,0,0
4,3,2.0035343129813006,128.34419815480214,21.37125220403725,40,143.63020001081725,26,2,2012,0,1,0,209.77268437161044,193.6968522317383,226.1666704102253,182.366578871389,213.612168770485,1,0
3,1,2.2266633168887946,112.61856642992656,13.710276476344028,7,110.46439323224747,26,2,2012,0,1,0,251.5057636268353,143.63020001081725,209.77268437161044,168.53345228996702,189.20609398057903,1,0
1,1,26.47325113289239,70.43477415119166,24.47532349580938,40,275.549575114077,26,2,2012,0,1,0,338.7838411943864,309.4558318232861,110.46439323224747,307.9297493772502,238.23160083360827,0,0
4,4,2.8080438302867874,93.3353248496569,28.09209520070199,35,406.73526467317896,27,2,2012,1,0,0,204.1819098889836,197.20937159052363,270.9824411850896,269.3755153842291,243.54316935904967,0,1
3,2,14.15321125626222,92.29375091546774,16.7839266807173,49,219.5734968390192,27,2,2012,1,0,0,272.98381521268226,185.9358141237172,256.28644864954754,226.1643753918066,257.61612489785483,1,0
2,3,7.341546793580663,90.53082356023968,23.147980202951054,27,216.8330895885268,27,2,2012,1,1,0,162.1087616632429,186.93083448674577,213.7993516732161,188.6242285795055,187.8674503422311,0,0
1,2,22.880015669760912,61.501428113317246,29.914469148613144,35,209.1120804989491,28,2,2012,1,0,0,156.18367817029358,234.5957216324717,198.4580584093191,199.96382676723843,210.7939062925229,0,0
3,3,20.37118389475136,130.46570476313758,28.94757849640556,25,248.17267857673852,28,2,2012,1,0,0,117.84075510198991,123.34912495074298,209.1120804989491,163.1208528764908,181.5423398218643,0,0
1,3,29.674989387434128,63.88913452528436,30.26575165192198,0,195.6850457652112,28,2,2012,1,0,0,258.10978222405504,248.17267857673852,117.84075510198991,233.9891688553353,192.0449111862811,0,0
4,3,9.539769772098012,74.7769625016926,17.156196970986798,35,341.6061923381707,28,2,2012,1,0,0,192.4973413182448,245.37945353768944,195.6850457652112,259.8276623980353,246.90841562668493,1,0
4,3,20.746491563022115,110.51609855356912,12.41865664633467,10,75.22180896899893,28,2,2012,1,1,0,148.75074718566242,262.1563203822672,200.83333636983696,162.04295884564317,220.6360476084212,0,0
2,2,15.196425319803549,118.24247780189452,16.675329520118083,19,103.62864609522076,28,2,2012,1,1,0,75.22180896899893,148.75074718566242,262.1563203822672,109.20040074996102,186.88137530771635,0,0
2,3,16.487417261490336,146.79326937834963,19.39296005761873,43,186.14844945532712,28,2,2012,1,1,0,201.46356654035924,103.62864609522076,75.22180896899893,163.74688736363603,162.89492310463928,1,0
2,4,14.724271264397755,81.77795233592056,17.516443934195813,13,277.81014635130555,28,2,2012,1,1,0,106.63779492855244,280.24660481052416,328.849971358187,221.56484869679437,223.54278191355183,0,1
3,2,20.68327772360967,74.82138685076681,24.70168902142812,11,160.42185677358668,29,2,2012,1,0,0,220.1701906923053,131.05294833944114,236.7297204573416,170.54833193511135,188.8037762570888,0,0
4,4,11.996032881048558,85.25881348372789,11.291101660823731,0,95.15076027197244,29,2,2012,1,0,0,215.56726352156383,257.50076149301543,160.42185677358668,189.4062617621842,179.97729684864748,0,1
1,1,-0.220438207104511,117.48499056415446,30.38540643887412,20,123.7693480468483,29,2,2012,1,0,0,164.71412358521786,170.7433993835384,111.5612010980324,153.07562367186844,146.91768265119552,0,0
1,3,20.218634516631592,97.2106917704167,25.582336199716533,25,138.3616579408039,29,2,2012,1,1,0,234.12667159446903,314.7249952239448,313.2312823913292,229.0711082530728,217.70387059639256,0,0
1,1,5.090194565242298,126.477452369516,20.3370847405783,35,160.8646358136747,29,2,2012,1,1,0,138.3616579408039,234.12667159446903,314.7249952239448,177.7843217829828,223.8864185575303,0,0
2,4,14.175200178326076,91.9020055586562,22.781577877229424,15,259.2861933733308,29,2,2012,1,1,0,160.8646358136747,138.3616579408039,234.12667159446903,186.17082904260337,236.76590605625876,1,1
2,2,27.837035343765173,125.647182645084,23.36842467951184,13,91.15426181379551,29,2,2012,1,1,0,259.2861933733308,160.8646358136747,138.3616579408039,170.43503033360062,199.75306929333647,1,0
1,3,10.831920043145182,137.24403590229582,16.593210788785065,33,188.4844907052685,29,2,2012,1,1,0,298.67277684854804,91.15426181379551,259.2861933733308,192.77050978920428,189.4706694159036,1,0
4,1,3.9368613719215815,66.37702397287029,28.317015095061983,7,232.72944398391425,29,2,2012,1,1,0,171.3216800152373,321.167289636283,188.4844907052685,241.73947121181175,217.25499050050777,0,0
2,1,16.117099121180537,117.52207103948874,25.674505359769032,12,278.3141101395124,1,3,2012,1,0,0,256.7353545941428,134.25953136931503,232.72944398391425,223.1029987009903,232.4212349564008,0,0
1,2,21.264509431053643,59.1616845525698,30.11431894906636,28,304.8664886473308,1,3,2012,1,0,0,278.3141101395124,256.7353545941428,134.25953136931503,279.97198446032894,229.70443479157544,0,0
4,1,0.1187869507537637,91.80868649990578,18.50720903871862,47,146.26534061992652,1,3,2012,1,0,0,364.12073819622174,282.29291834456467,44.7559883403472,264.2263323869045,200.3667348339956,1,0
4,4,15.586575071695442,98.10400794141177,20.9495805626344,0,236.1393871115992,1,3,2012,1,1,0,224.7535497466857,298.4623324283741,246.79173563918752,253.11842309555325,222.2090092141493,0,1
1,3,13.278070766145802,82.7012337601536,30.868935740713805,18,167.1595879696279,1,3,2012,1,1,0,236.1393871115992,224.7535497466857,298.4623324283741,209.35084160930447,222.63426488253253,1,0
3,2,5.599127045684714,122.92838384664672,15.719313545808353,0,148.29397347038048,1,3,2012,1,1,0,167.1595879696279,236.1393871115992,224.7535497466857,183.86431618386945,220.26676106097585,1,0
2,3,6.342083107117024,109.91334253140626,17.516532656601584,23,227.6127175142453,1,3,2012,1,1,0,148.29397347038048,167.1595879696279,236.1393871115992,181.02209298475148,217.0702580401521,1,0
2,3,16.513189266155596,80.1026365594487,12.064010574312572,3,93.80865275289352,1,3,2012,1,1,0,120.69449497855396,227.6127175142453,148.29397347038048,147.37195508189782,165.6181356328834,0,0
3,4,31.20570000006285,127.32296387370772,30.845681470195903,19,204.1007840456364,2,3,2012,1,0,0,125.13470654939708,124.44320707012068,93.80865275289352,151.22623255505164,149.2990938184745,0,1
4,3,19.241727732860728,73.72883220516357,16.418020004849676,27,129.0637005100503,2,3,2012,1,0,0,166.96496092002656,204.1007840456364,125.13470654939708,166.70981515857133,140.58600197468743,0,0
2,1,4.1846624672325685,50.27333348907062,24.85422913520857,34,223.86598035555195,2,3,2012,1,0,0,291.144212352492,156.05454284682276,129.0637005100503,223.6882451849558,195.19903017176333,0,0
3,4,15.909336569150032,79.90901084782038,12.520514950529751,23,225.8170382232884,2,3,2012,1,0,0,223.86598035555195,291.144212352492,156.05454284682276,246.9424103104444,198.81840586803867,0,1
2,3,22.98886006542098,135.14405273451143,24.55987762091761,39,187.2022654701261,2,3,2012,1,0,0,225.8170382232884,223.86598035555195,291.144212352492,212.29509468298903,202.1912899597219,1,0
1,4,7.981658316143302,126.26160216518818,19.06828972943312,43,202.331881234208,2,3,2012,1,0,0,187.2022654701261,225.8170382232884,223.86598035555195,205.11706164254107,214.4026534137482,1,1
3,3,24.896388471908,127.76763205688856,18.943019062960023,14,227.15754583383423,2,3,2012,1,1,0,219.1622076540252,266.79079774870945,204.48337243701644,237.7035170788565,207.44860567586943,0,0
1,2,14.893670600553191,63.811982601108426,10.76702160810868,3,180.3272746303529,2,3,2012,1,1,0,202.15064788494325,244.5216350969488,227.15754583383423,208.9998525374152,223.3516848081356,0,0
4,2,23.87515990677994,104.21426332024888,29.938588929516506,19,247.2347105367741,2,3,2012,1,1,0,180.3272746303529,202.15064788494325,244.5216350969488,209.90421101735697,220.0923369394797,1,0
2,1,24.559724369512164,80.64271675680237,27.636579093093737,6,183.40116731381585,2,3,2012,1,1,0,201.50750388256225,247.2347105367741,180.3272746303529,210.71446057771763,209.8571565575662,1,0
1,1,33.077531693013114,122.575008284214,31.87988621197489,0,162.989747534275,2,3,2012,1,1,0,183.40116731381585,201.50750388256225,247.2347105367741,182.6328062435513,196.26850863045388,1,0
4,1,11.939650424600046,141.92778238209868,29.83553087896461,13,349.2322131159119,2,3,2012,1,1,0,85.00714706382871,162.989747534275,183.40116731381585,199.07636923800547,204.89541490786127,0,0
2,3,22.09277189660993,61.68109127433796,15.262225649221026,29,313.0758369343573,2,3,2012,1,1,0,349.2322131159119,85.00714706382871,162.989747534275,249.1050657046996,215.8689359741252,0,0
1,3,24.053456727354263,67.93479992036143,15.912156179373676,37,238.4585573820308,3,3,2012,0,0,0,313.0758369343573,349.2322131159119,85.00714706382871,300.2555358107669,222.02744489070324,0,0
1,4,29.469829447192744,60.88053392407404,17.84729997821143,6,294.35455090372386,3,3,2012,0,0,0,132.6120001713955,238.4585573820308,313.0758369343573,221.80836948571692,235.456717595208,0,0
2,4,0.5153969624993762,116.29867606164584,26.789857168029613,49,291.6352415259988,3,3,2012,0,0,0,154.67351553748517,216.34061452485832,294.35455090372386,220.883123862781,221.34574667424877,0,0
1,2,7.050231637840677,123.58670199280178,17.29789162648916,38,311.3124455295258,3,3,2012,0,0,0,225.26214984985944,304.0789292041524,291.6352415259988,280.21784152784613,250.55048269531332,1,0
4,2,22.0088951336497,132.24273870613754,14.566290624741267,30,221.57896511459748,3,3,2012,0,0,0,251.49545774750624,243.87571338403376,311.3124455295258,238.98337874871277,259.6006101382792,0,0
3,4,13.360659653959663,110.02073917626238,26.1805416616342,44,203.72211281438683,3,3,2012,0,1,0,221.57896511459748,251.49545774750624,243.87571338403376,225.59884522549703,242.87447407331825,0,0
2,4,26.485305705950367,83.64422233980594,8.81134865009926,6,290.06441532300414,3,3,2012,0,1,0,203.72211281438683,221.57896511459748,251.49545774750624,238.4551644173297,253.67485165217568,0,0
2,1,31.89302914736552,131.32520970719162,25.239170112605933,1,204.39634692100475,3,3,2012,0,1,0,290.06441532300414,203.72211281438683,221.57896511459748,232.72762501946545,235.85550188408888,0,0
3,4,9.303433201600964,76.29342279311581,25.69825248409635,5,173.63832989418012,3,3,2012,0,1,0,204.39634692100475,290.06441532300414,203.72211281438683,222.69969737939653,224.14927130244664,0,0
2,3,30.14853712603737,118.70308737478224,19.16199644621175,33,132.36454219965708,3,3,2012,0,1,0,301.0281187186647,173.63832989418012,204.39634692100475,202.34366360416752,217.5356443118163,1,0
3,4,21.23927052747599,89.57479476973927,13.385133529476466,16,305.3418002737867,3,3,2012,0,1,0,132.36454219965708,301.0281187186647,173.63832989418012,246.2448203973697,234.47225888838287,1,0
4,4,21.68844183034035,64.40664600893847,25.6831157669446,25,249.4721210960089,3,3,2012,0,1,0,305.3418002737867,132.36454219965708,301.0281187186647,229.0594878564844,227.70687651721707,1,0
2,4,18.57922101559764,126.0387572985036,28.63262019687223,19,104.0154725527832,3,3,2012,0,1,0,145.39410017792403,249.4721210960089,305.3418002737867,166.2938979422389,206.2693591698041,0,0
1,4,17.670064931871345,110.47639878711772,30.449957153576463,40,256.1761220822772,3,3,2012,0,1,0,104.0154725527832,145.39410017792403,249.4721210960089,168.52856493766168,198.79402639707283,0,0
2,1,1.9845677242960085,106.99245177482982,15.304094335491442,28,140.9958067688715,4,3,2012,0,0,0,210.86775360415285,120.4278520055226,360.22762310210703,157.43047079284918,198.7851050192857,0,0
3,4,5.033068645860235,131.47644066833703,19.685781462286464,47,306.14086438237086,4,3,2012,0,0,0,140.9958067688715,210.86775360415285,120.4278520055226,219.3348082517986,232.472670324217,0,0
1,3,24.08330554325471,135.84938722674883,18.232473568779326,37,189.28095221447848,4,3,2012,0,0,0,306.14086438237086,140.9958067688715,210.86775360415285,212.1392077885738,221.32347534625052,0,0
2,2,13.692153841596983,86.89051733589757,24.033091125185912,12,101.065521875068,4,3,2012,0,0,0,345.0094122227242,149.20808189490452,189.28095221447848,198.42767199756577,205.2834398930696,1,0
3,1,19.641138796078693,70.30365319724055,29.0556085701544,39,88.50602051864084,4,3,2012,0,0,0,174.77130691988555,203.1923453612843,211.6836321834068,155.48989093327043,187.37137318016823,0,0
4,2,30.11833025729064,73.18694541126737,18.067187265180912,39,192.79310239956268,4,3,2012,0,1,0,150.2995563749665,152.69438417579647,171.7960335926593,165.26234765010875,155.3564181739068,0,0
1,4,1.1154468423447774,119.34935374446098,26.38899966261042,31,182.893352840376,4,3,2012,0,1,0,143.05804586689953,192.79310239956268,150.2995563749665,172.9148337022796,165.58907920837677,1,0
1,3,12.254025561100606,58.22900707146052,29.64934563085972,28,183.41978824189644,4,3,2012,0,1,0,126.11593891577446,182.893352840376,143.05804586689953,164.14302666601583,163.09663077324595,1,0
3,2,10.520364227711994,99.18648651850768,24.428464031162108,29,261.0340572184374,4,3,2012,0,1,0,183.41978824189644,126.11593891577446,182.893352840376,190.1899281253696,181.55238091382444,0,0
4,4,26.31718454383528,64.42304961214717,20.02785836728939,38,284.1839151468454,4,3,2012,0,1,0,266.68741307923864,261.0340572184374,183.41978824189644,270.63512848150737,217.3890775737614,0,0
1,3,13.039065318779434,76.43131112166819,23.62800737581451,42,241.5798905895871,5,3,2012,1,0,0,260.28887843907074,257.5130647434263,284.1839151468454,253.12727792402825,261.8812032027676,0,0
2,2,7.403069460506584,87.23671226332826,31.66664901173309,40,228.9522250779856,5,3,2012,1,0,0,241.5798905895871,260.28887843907074,257.5130647434263,243.606998035548,256.534231179359,0,0
2,1,20.751976893954705,109.21693226163468,17.762212094475153,38,147.75141247804635,5,3,2012,1,0,0,228.9522250779856,241.5798905895871,260.28887843907074,206.0945093818732,236.7115644124936,0,0
3,2,9.97656637447039,132.12558928409766,12.168538045264228,3,73.89731382153296,5,3,2012,1,0,0,125.47704553680435,235.5556083086156,188.84772514471345,144.9766558889845,172.76678183906083,1,0
4,4,15.939081602698534,73.06417913545567,29.049965985731465,2,196.9558480927583,5,3,2012,1,0,0,73.89731382153296,125.47704553680435,235.5556083086156,132.11006915036538,180.9675211081795,0,1
4,2,19.347479887470364,111.29487437176284,27.20975283256788,8,210.9119920216379,5,3,2012,1,0,0,196.9558480927583,73.89731382153296,125.47704553680435,160.58838464530993,171.94092215434375,0,0
3,4,8.873812011091047,132.10223753949788,17.792909833864506,2,177.79182157258526,5,3,2012,1,1,0,135.22782306275326,210.9119920216379,196.9558480927583,174.643878885659,153.376974018012,0,1
4,4,22.298803986468684,97.60860789422368,15.220531263737673,32,273.742001914919,5,3,2012,1,1,0,153.39767949795024,96.99405240944893,177.79182157258526,174.71124460743957,174.67756174654912,0,1
4,4,5.979718166953627,88.00583662023601,15.191025939754518,17,176.98281504160553,5,3,2012,1,1,0,273.742001914919,153.39767949795024,96.99405240944893,201.3741654848251,169.0226989165437,1,1
1,1,1.105867642022707,118.15457762980196,11.641594733856316,44,267.8697956433588,5,3,2012,1,1,0,176.98281504160553,273.742001914919,153.39767949795024,239.53153753329465,191.12969434664464,1,0
1,2,30.10970068064708,119.84107153747166,25.67587838451916,49,277.84442632065145,5,3,2012,1,1,0,228.31685919150692,267.8697956433588,176.98281504160553,258.0103603851726,229.69226293499864,1,0
4,1,8.631518638381738,136.3034490678869,16.08292549789537,38,255.931696287582,5,3,2012,1,1,0,148.96486336209296,231.5919764913894,277.84442632065145,212.16284538035492,235.0866028827636,0,0
2,1,23.29014828717917,131.94986303510845,28.667275764353647,46,202.56113572070424,6,3,2012,1,0,0,255.931696287582,148.96486336209296,231.5919764913894,202.48589845679325,224.2018262289878,0,0
1,2,14.432581961966449,69.75797342961857,17.970505917569525,30,215.7231753345991,6,3,2012,1,0,0,241.1830750894643,226.5246682555093,307.26884648686763,227.81030622652443,241.5320995291211,0,0
1,3,16.675095298305916,62.24695021893706,20.187946761588496,3,246.8119934413197,6,3,2012,1,0,0,215.7231753345991,241.1830750894643,226.5246682555093,234.57274795512788,240.012149054744,0,0
1,3,27.13066720755961,74.19356820956764,12.25312743393761,49,138.8513318399659,6,3,2012,1,0,0,186.12387371943063,246.8119934413197,215.7231753345991,190.5957330002389,209.20301961338149,1,0
1,2,7.306245741217063,116.76532216279344,29.79521844789516,1,55.44478668889345,6,3,2012,1,0,0,139.61650465625348,138.8513318399659,186.12387371943063,111.30420772837113,163.76194428007702,1,0
3,3,20.78127005420219,109.81085414813074,29.38736735302716,43,286.59803555329256,6,3,2012,1,0,0,55.44478668889345,139.61650465625348,138.8513318399659,160.55310896614668,175.57442098319265,0,0
3,2,30.32114006286109,64.92210898511671,21.48344853265348,35,288.90002482954185,6,3,2012,1,0,0,286.59803555329256,55.44478668889345,139.61650465625348,210.31428235724283,182.58909288122967,0,0
4,3,25.770403427614617,85.84923452013228,27.56774117809343,29,304.92142682338624,6,3,2012,1,1,0,171.52043029634746,165.47085763590286,114.655861543389,213.9709049185457,190.74681979691184,0,0
1,3,8.359334139049976,60.19907103446724,27.590823728137256,18,131.83556035815772,6,3,2012,1,1,0,219.0418720696891,304.92142682338624,171.52043029634746,218.5996197504112,184.5743347878121,1,0
3,1,28.26565340972746,106.31428540087038,28.794559396825413,43,287.5033574486143,6,3,2012,1,1,0,131.83556035815772,219.0418720696891,304.92142682338624,212.79359662548725,213.38225077201628,1,0
4,1,14.524232429626087,107.31821539576735,25.51828168744845,30,223.2448678904746,6,3,2012,1,1,0,287.5033574486143,131.83556035815772,219.0418720696891,214.1945952324157,223.0112524811116,1,0
4,1,1.7977905388821591,74.89673756978365,12.447069909555577,14,254.4302943032775,6,3,2012,1,1,0,223.2448678904746,287.5033574486143,131.83556035815772,255.05950654745564,236.8295631489333,0,0
4,3,3.9041181996507497,128.40089761346982,9.975675053238092,28,177.90228157700295,6,3,2012,1,1,0,254.4302943032775,223.2448678904746,287.5033574486143,218.52581459025188,215.6597056078693,0,0
3,4,19.41592754854915,122.68283228340638,17.520300008683073,2,177.0473250275519,6,3,2012,1,1,0,177.90228157700295,254.4302943032775,223.2448678904746,203.12663363594436,208.66061443417985,0,1
1,4,16.292534646268148,83.72761491031028,22.74919385928258,18,155.53556187740548,7,3,2012,1,0,0,177.0473250275519,177.90228157700295,254.4302943032775,170.1617228273203,212.61061468738777,0,1
4,4,25.2720088362496,127.49340899868452,27.627290246450794,6,208.26183244916515,7,3,2012,1,0,0,112.72843368177756,220.67197364265945,156.39263752246637,180.55407992453425,171.77296070017098,0,1
4,4,30.72517065501568,92.91913009157368,30.763526131104022,22,192.98629034921456,7,3,2012,1,1,0,211.4010158501216,155.76811080130574,103.610013319437,186.7184723335475,167.3049925867144,0,1
4,3,8.067301668993911,74.79723863843981,17.269252548560587,32,183.85383159224352,7,3,2012,1,1,0,253.9036649919208,177.78623533518865,192.98629034921456,205.18124397311783,195.94985815333249,1,0
1,2,23.817925281175,109.32597198165011,30.13676301375144,15,175.57503246173434,7,3,2012,1,1,0,115.50275744229872,183.85383159224352,253.9036649919208,158.31054049875905,183.2679686954334,1,0
2,1,3.514851762612427,60.38537374732853,11.638641063866295,33,274.5076273879454,7,3,2012,1,1,0,175.57503246173434,115.50275744229872,183.85383159224352,188.5284724306597,196.85485820188856,0,0
2,2,19.270710149818072,88.56096737138495,17.023038292460875,41,93.06290104242316,7,3,2012,1,1,0,245.8146921249512,274.5076273879454,175.57503246173434,204.4617401851068,181.3861403419327,0,0
3,2,8.364973091872312,124.61974944118316,15.227810829227874,47,287.51786504635743,8,3,2012,1,0,0,123.38844128732342,93.06290104242316,245.8146921249512,167.98973579203485,199.97775989178916,0,0
4,2,18.07310675378071,126.54848807424548,29.144029434489973,33,253.0637913120503,8,3,2012,1,0,0,162.3123150752714,259.3272303158969,287.51786504635743,224.9011122344064,196.4454240132204,0,0
2,2,6.10973628991207,135.20387001274696,17.958130148249424,29,150.36349986827486,8,3,2012,1,0,0,310.23305846638027,253.0637913120503,162.3123150752714,237.88678321556867,237.13629334737183,0,0
4,1,13.60140332137163,73.21100694141245,13.81545597455348,31,260.2627225877671,8,3,2012,1,0,0,251.95408583526,166.2209173263202,297.2285639873268,226.145908583116,239.37714134522156,0,0
4,4,29.48349219784477,105.88072396238968,19.660392187430688,44,142.246378926399,8,3,2012,1,1,0,141.24547760164688,244.5511687957223,274.8397747285944,176.0143417745896,219.1832680792316,0,1
4,4,16.427916594455063,98.54026025802608,14.203461243426194,31,164.3205628480628,8,3,2012,1,1,0,191.58523535374155,142.246378926399,141.24547760164688,166.0507257094013,193.1314330423612,0,1
1,1,7.503067511171196,77.2222266217656,14.329434542437076,24,224.4102362229532,8,3,2012,1,1,0,164.3205628480628,191.58523535374155,142.246378926399,193.43867814158605,184.7265099580876,1,0
1,1,13.659092886418508,98.42207786605942,29.61992593489905,44,206.12733209705627,8,3,2012,1,1,0,122.8434353309001,255.20487346667252,288.7010453432072,194.7252136315432,235.94573970602684,0,0
3,4,22.47040145728098,105.65748032443088,27.62654867290125,7,194.43845127296208,8,3,2012,1,1,0,206.12733209705627,122.8434353309001,255.20487346667252,174.46973956697306,230.9504422143617,0,1
2,3,10.601753224969226,136.97833622238093,24.04955618072424,39,362.2950902409645,9,3,2012,1,0,0,194.43845127296208,206.12733209705627,122.8434353309001,254.28695787032785,238.2683712919604,0,0
1,2,21.84032048346717,125.6643289055939,9.787627716081492,35,197.086623604055,9,3,2012,1,0,0,215.0438281209977,290.1813631557354,362.2950902409645,234.10393829359623,244.1954480819618,0,0
4,4,24.4202389098288,67.14015309933953,21.082815930259123,0,147.04267558204904,9,3,2012,1,0,0,122.35644828050668,284.9294603074712,163.43684820516813,184.7761947233425,192.31625273678551,1,1
2,2,13.935216629048814,67.23968288000239,17.999956468236384,3,126.73349035847754,9,3,2012,1,0,0,147.04267558204904,122.35644828050668,284.9294603074712,132.0442047403446,180.59073052918927,1,0
3,2,9.99216513284223,95.380165773094,18.89381717287685,10,338.95203370570925,9,3,2012,1,0,0,314.58359569996253,126.73349035847754,147.04267558204904,260.08970658805,222.432950655696,0,0
2,2,30.11587847603913,125.9570473268553,15.442525766221344,14,236.46659108060044,9,3,2012,1,1,0,338.95203370570925,314.58359569996253,126.73349035847754,296.6674068287576,214.35580578455088,0,0
4,2,13.664707113093485,103.22767320037704,12.748644450213154,31,187.3372289103227,9,3,2012,1,1,0,236.46659108060044,338.95203370570925,314.58359569996253,254.25195123221096,225.18593588952027,0,0
1,3,28.801250576042715,112.87808634592992,23.21791061532445,22,177.4565997059819,9,3,2012,1,1,0,250.49945498694012,314.0299846148922,187.3372289103227,247.3286797692716,250.79031550074103,0,0
3,1,10.94413434233255,128.409963591467,15.203774750495567,2,139.24422440035363,9,3,2012,1,1,0,177.4565997059819,250.49945498694012,314.0299846148922,189.06675969775876,217.50568061651515,1,0
3,1,26.35120452193639,63.39647468439601,12.910654746887747,40,177.45819820170706,10,3,2012,0,0,0,231.70427383286983,294.95327314936657,196.56825104445585,234.705248394648,244.5124606581356,0,0
3,3,8.070555981075572,106.2894681482646,22.31674986901956,3,235.0644726835393,10,3,2012,0,0,0,177.45819820170706,231.70427383286983,294.95327314936657,214.74231490603893,245.5263507421032,0,0
2,4,6.888600611177317,104.63010036178788,23.528555634564167,11,136.42118942198198,10,3,2012,0,0,0,235.0644726835393,177.45819820170706,231.70427383286983,182.9812867690763,212.0282763889868,0,0
2,4,29.639649675488258,63.03557794017847,21.868685117384928,30,129.02286082481888,10,3,2012,0,0,0,288.81214642877177,191.5830647256438,109.7846345952246,203.13935732641167,181.78139477999676,1,0
1,2,8.51868752529516,137.96838554625003,30.317585084086915,34,269.9108017256316,10,3,2012,0,1,0,310.1204163959587,252.39061361455003,228.89442680153155,277.47394391204693,237.0702568552766,0,0
3,1,9.474691632605431,82.26106021938534,15.629281194009046,47,246.52393984974103,10,3,2012,0,1,0,269.9108017256316,310.1204163959587,252.39061361455003,275.518385990444,256.65377002609694,0,0
2,2,12.67468850535255,127.76262728508608,28.674182276010928,24,256.8168923579384,10,3,2012,0,1,0,179.6555662837074,246.52393984974103,269.9108017256316,227.66546616379583,252.5697050379212,1,0
3,2,6.97799084996783,135.7826243503082,31.733326822292995,11,111.15888325755428,10,3,2012,0,1,0,256.8168923579384,179.6555662837074,246.52393984974103,182.5437806330669,229.0310833117552,1,0
4,1,30.70419734051301,70.2074024859611,12.565509885213036,23,133.8773049316214,10,3,2012,0,1,0,292.9776180915569,214.36946684222264,111.15888325755428,213.7414632884672,198.1426219607669,0,0
4,1,26.62134524272472,79.72325726761021,20.69765852303816,19,127.43960508345376,10,3,2012,0,1,0,133.8773049316214,292.9776180915569,214.36946684222264,184.7648427022109,189.43996176072457,0,0
1,3,28.479973099614032,128.9533400370894,12.571095268236466,36,240.50862809445084,11,3,2012,0,0,0,239.555384917594,262.81301196110235,113.71692277871448,247.6256749910493,188.99959303226967,0,0
3,1,15.585287662494029,78.69593729746524,27.818358199621443,39,298.4059782043213,11,3,2012,0,0,0,240.50862809445084,239.555384917594,262.81301196110235,259.48999707212226,217.4939885524142,0,0
4,4,16.853475648042583,124.49103950160352,22.42263595551844,17,129.3216828474295,11,3,2012,0,0,0,185.73841337077363,308.75417966324613,185.5173056591855,207.93809196048332,224.7076979732345,1,0
3,2,21.828301423174523,111.59679197238464,10.642218266952913,14,164.51996866506735,11,3,2012,0,0,0,129.3216828474295,185.73841337077363,308.75417966324613,159.86002162775705,212.04292140167055,1,0
2,4,25.389269390900203,83.42664561258334,9.876300068794867,42,216.8777869732648,11,3,2012,0,1,0,187.1631099092836,164.87153575501392,205.2512337990728,189.6374775458543,171.40488977293535,1,0
